0.5 0.09 0.72 -0.294754 -0.321738 11.0818 -25.0948 1.76852 1.93043 1.40066 -3.70838
0.5 0.09 0.75 -0.291842 -0.338335 11.5084 -23.9062 1.75105 2.03001 1.03009 -3.29589
0.5 0.09 0.78 -0.288496 -0.354076 11.8556 -22.8275 1.73098 2.12446 0.66686 -2.95754
0.5 0.09 0.81 -0.284796 -0.369033 12.1391 -21.8442 1.70878 2.2142 0.313876 -2.68108
0.5 0.09 0.84 -0.280807 -0.383272 12.3712 -20.9442 1.68484 2.29963 -0.0271084 -2.45665
0.5 0.09 0.87 -0.276582 -0.396849 12.5614 -20.1173 1.65949 2.3811 -0.355126 -2.27625
0.5 0.09 0.9 -0.272165 -0.409817 12.7172 -19.355 1.63299 2.4589 -0.669695 -2.13328
0.5 0.09 0.93 -0.267592 -0.42222 12.8446 -18.6499 1.60555 2.53332 -0.970856 -2.02226
0.5 0.09 0.96 -0.262892 -0.434098 12.9483 -17.9959 1.57735 2.60459 -1.25868 -1.93881
0.5 0.09 0.99 -0.25809 -0.445489 13.0323 -17.3876 1.54854 2.67293 -1.53347 -1.87898
0.5 0.09 1.02 -0.253207 -0.456426 13.0998 -16.8202 1.51924 2.73856 -1.79567 -1.83961
0.5 0.09 1.05 -0.248262 -0.466939 13.1534 -16.2898 1.48957 2.80163 -2.04574 -1.81798
0.5 0.09 1.08 -0.243268 -0.477054 13.1951 -15.793 1.45961 2.86233 -2.28421 -1.81187
0.5 0.09 1.11 -0.238237 -0.486796 13.2265 -15.3268 1.42942 2.92078 -2.51167 -1.81945
0.5 0.09 1.14 -0.233177 -0.496186 13.2486 -14.889 1.39906 2.97712 -2.72872 -1.8394
0.5 0.09 1.17 -0.228094 -0.505242 13.262 -14.4777 1.36857 3.03145 -2.93604 -1.87082
0.5 0.09 1.2 -0.22299 -0.513978 13.2666 -14.0918 1.33794 3.08387 -3.13435 -1.91326
0.5 0.09 1.23 -0.217865 -0.522407 13.2619 -13.7306 1.30719 3.13444 -3.32442 -1.96676
0.5 0.09 1.26 -0.212713 -0.530538 13.2468 -13.3942 1.27628 3.18323 -3.50706 -2.03178
